scan_index,step,angle_deg,distance_cm
0,3425,301.03,7.2
0,3450,303.22,7.2
0,3475,305.42,7.2
0,3500,307.62,8.11
0,3525,309.81,8.09
0,3550,312.01,8.11
0,3575,314.21,8.08
0,3600,316.41,8.09
0,3625,318.6,8.08
0,3650,320.8,8.11
0,3675,323.0,8.09
0,3700,325.2,8.11
0,3725,327.39,8.11
0,3750,329.59,8.09
0,3775,331.79,8.99
0,3800,333.98,8.99
0,3825,336.18,8.99
0,3850,338.38,8.99
0,3875,340.58,9.88
0,3900,342.77,10.79
0,3925,344.97,7.79
0,3950,347.17,7.79
0,3975,349.37,7.8
0,4000,351.56,7.8
0,4025,353.76,7.79
0,4050,355.96,7.8
0,4075,358.15,7.79
1,4100,0.35,7.79
1,4125,2.55,7.79
1,4150,4.75,7.8
1,4175,6.94,7.8
1,4200,9.14,7.79
1,4225,11.34,7.79
1,4250,13.54,7.8
1,4275,15.73,7.79
1,4300,17.93,7.8
1,4325,20.13,7.8
1,4350,22.32,7.8
1,4375,24.52,7.8
1,4400,26.72,7.8
1,4425,28.92,7.8
1,4450,31.11,7.8
1,4475,33.31,7.79
1,4500,35.51,7.79
1,4525,37.71,9.88
1,4550,39.9,9.88
1,4575,42.1,9.9
1,4600,44.3,8.99
1,4625,46.49,8.97
1,4650,48.69,8.99
1,4675,50.89,8.99
1,4700,53.09,8.99
1,4725,55.28,8.99
1,4750,57.48,8.11
1,4775,59.68,8.09
1,4800,61.88,8.11
1,4825,64.07,8.11
1,4850,66.27,7.2
1,4875,68.47,7.2
1,4900,70.66,7.22
1,4925,72.86,7.2
1,4950,75.06,8.08
1,4975,77.26,11.08
1,5000,79.45,9.28
1,5025,81.65,9.28
1,5050,83.85,9.3
1,5075,86.04,9.3
1,5100,88.24,8.4
1,5125,90.44,8.4
1,5150,92.64,7.51
1,5175,94.83,7.51
1,5200,97.03,7.49
1,5225,99.23,7.51
1,5250,101.43,7.51
1,5275,103.62,7.48
1,5300,105.82,7.49
1,5325,108.02,7.49
1,5350,110.21,6.62
1,5375,112.41,6.6
1,5400,114.61,6.6
1,5425,116.81,6.62
1,5450,119.0,7.51
1,5475,121.2,7.51
1,5500,123.4,9.28
1,5525,125.6,9.3
1,5550,127.79,8.68
1,5575,129.99,8.68
1,5600,132.19,7.8
1,5625,134.38,7.82
1,5650,136.58,7.8
1,5675,138.78,7.82
1,5700,140.98,7.82
1,5725,143.17,7.8
1,5750,145.37,7.8
1,5775,147.57,7.77
1,5800,149.77,6.91
1,5825,151.96,6.91
1,5850,154.16,7.8
1,5875,156.36,7.79
1,5900,158.55,6.91
