scan_index,step,angle_deg,distance_cm
1,4525,37.71,11.66
1,4550,39.9,10.77
1,4575,42.1,10.77
1,4600,44.3,9.9
1,4625,46.49,9.88
1,4650,48.69,9.88
1,4675,50.89,12.86
1,4700,53.09,11.08
1,4725,55.28,11.06
1,4750,57.48,11.08
1,4775,59.68,13.14
1,4800,61.88,13.15
1,4825,64.07,13.15
1,4850,66.27,12.26
1,4875,68.47,12.26
1,4900,70.66,11.39
1,4925,72.86,10.46
1,4950,75.06,9.59
1,4975,77.26,9.57
1,5000,79.45,9.59
1,5025,81.65,9.57
1,5050,83.85,9.59
1,5075,86.04,9.59
1,5100,88.24,9.57
1,5125,90.44,8.71
1,5150,92.64,9.59
1,5175,94.83,8.7
1,5200,97.03,8.7
1,5225,99.23,9.59
1,5250,101.43,9.6
1,5275,103.62,9.57
1,5300,105.82,9.59
1,5325,108.02,9.59
1,5350,110.21,9.59
1,5375,112.41,9.57
1,5400,114.61,9.59
1,5425,116.81,9.59
1,5450,119.0,10.48
1,5475,121.2,10.46
1,5500,123.4,11.39
1,5525,125.6,11.35
1,5550,127.79,12.26
1,5575,129.99,12.26
1,5600,132.19,14.06
1,5625,134.38,11.06
1,5650,136.58,11.06
1,5675,138.78,11.97
1,5700,140.98,9.88
1,5725,143.17,9.9
1,5750,145.37,9.9
1,5775,147.57,9.88
1,5800,149.77,9.88
1,5825,151.96,10.75
1,5850,154.16,10.79
1,5875,156.36,11.64
1,5900,158.55,12.55
1,5925,160.75,8.7
1,5950,162.95,9.59
1,5975,165.15,9.59
1,6000,167.34,9.59
1,6025,169.54,9.59
1,6050,171.74,10.46
1,6075,173.94,11.37
1,6100,176.13,11.37
1,6125,178.33,11.37
1,6150,180.53,11.39
1,6175,182.72,11.37
1,6200,184.92,11.37
1,6225,187.12,12.26
1,6250,189.32,12.25
1,6275,191.51,12.28
1,6300,193.71,11.37
1,6325,195.91,11.37
1,6350,198.11,11.37
1,6375,200.3,11.35
1,6400,202.5,10.48
1,6425,204.7,10.48
1,6450,206.89,9.59
1,6475,209.09,9.59
1,6500,211.29,9.59
1,6525,213.49,9.59
1,6550,215.68,9.59
1,6575,217.88,8.68
1,6600,220.08,12.55
1,6625,222.28,11.66
1,6650,224.47,10.77
1,6675,226.67,10.77
1,6700,228.87,10.77
1,6725,231.06,9.88
1,6750,233.26,9.9
1,6775,235.46,9.86
1,6800,237.66,12.86
1,6825,239.85,12.86
1,6900,246.45,14.03
1,6925,248.64,13.15
1,6950,250.84,12.26
1,6975,253.04,11.37
1,7000,255.23,11.35
1,7025,257.43,10.48
1,7050,259.63,10.48
1,7075,261.83,9.57
1,7100,264.02,9.59
1,7125,266.22,9.59
1,7150,268.42,9.59
1,7175,270.62,9.59
1,7200,272.81,9.59
1,7225,275.01,9.59
1,7250,277.21,9.55
1,7275,279.4,9.57
1,7300,281.6,9.6
1,7325,283.8,9.59
1,7350,286.0,9.59
1,7375,288.19,9.59
1,7400,290.39,9.59
1,7425,292.59,9.59
1,7450,294.79,9.57
1,7475,296.98,9.59
1,7500,299.18,9.59
1,7525,301.38,9.57
1,7550,303.57,10.48
1,7575,305.77,10.48
1,7600,307.97,11.37
1,7625,310.17,11.37
1,7650,312.36,12.26
1,7675,314.56,13.14
1,7700,316.76,13.15
1,7725,318.96,14.05
1,7775,323.35,12.85
1,7800,325.55,9.88
1,7825,327.74,9.88
1,7850,329.94,9.88
1,7875,332.14,10.77
1,7900,334.34,10.77
1,7925,336.53,10.77
1,7950,338.73,11.68
1,7975,340.93,12.57
1,8000,343.13,9.59
1,8025,345.32,9.59
1,8050,347.52,9.59
1,8075,349.72,9.57
1,8100,351.91,9.57
1,8125,354.11,9.59
1,8150,356.31,9.6
1,8175,358.51,9.59
2,8200,0.7,9.59
2,8225,2.9,10.48
2,8250,5.1,10.48
2,8275,7.29,10.48
2,8300,9.49,10.46
2,8325,11.69,10.48
2,8350,13.89,10.48
2,8375,16.08,9.57
2,8400,18.28,9.59
2,8425,20.48,9.59
2,8450,22.68,9.59
2,8475,24.87,9.57
2,8500,27.07,9.57
2,8525,29.27,9.59
2,8550,31.46,8.7
2,8575,33.66,8.71
2,8600,35.86,12.55
2,8625,38.06,11.68
2,8650,40.25,10.79
2,8675,42.45,10.75
2,8700,44.65,9.9
2,8725,46.85,9.9
2,8750,49.04,9.88
2,8775,51.24,11.95
2,8800,53.44,11.08
2,8825,55.63,11.08
2,8850,57.83,14.05
2,8875,60.03,13.15
2,8900,62.23,12.25
2,8925,64.42,12.26
2,8950,66.62,11.35
2,8975,68.82,11.35
2,9000,71.02,10.48
2,9025,73.21,9.6
2,9050,75.41,9.57
2,9075,77.61,9.59
2,9100,79.8,9.59
2,9125,82.0,9.59
2,9150,84.2,9.59
2,9175,86.4,9.59
2,9200,88.59,9.59
2,9225,90.79,8.68
2,9250,92.99,8.71
2,9275,95.19,8.7
2,9300,97.38,8.7
2,9325,99.58,8.68
2,9350,101.78,8.7
2,9375,103.97,8.7
2,9400,106.17,9.59
2,9425,108.37,9.59
2,9450,110.57,9.57
2,9475,112.76,9.59
2,9500,114.96,9.59
2,9525,117.16,9.59
2,9550,119.36,9.59
2,9575,121.55,10.46
2,9600,123.75,10.48
2,9625,125.95,11.37
2,9650,128.14,12.25
