scan_index,step,angle_deg,distance_cm
3,15825,310.87,6.62
3,15850,313.07,6.62
3,15875,315.26,6.62
3,15900,317.46,6.62
3,15925,319.66,6.6
3,15950,321.86,6.6
3,15975,324.05,6.62
3,16000,326.25,6.6
3,16025,328.45,6.62
3,16050,330.64,6.62
3,16075,332.84,6.62
3,16100,335.04,6.6
3,16125,337.24,6.6
3,16150,339.43,6.6
3,16175,341.63,6.6
3,16200,343.83,6.6
3,16225,346.03,6.6
3,16250,348.22,7.51
3,16275,350.42,8.39
3,16300,352.62,7.51
3,16325,354.81,8.4
3,16350,357.01,7.49
3,16375,359.21,8.4
4,16400,1.41,7.49
4,16425,3.6,8.39
4,16450,5.8,7.48
4,16475,8.0,8.39
4,16500,10.2,7.49
4,16525,12.39,8.39
4,16550,14.59,7.49
4,16575,16.79,8.37
4,16600,18.98,7.51
4,16625,21.18,8.39
4,16650,23.38,7.51
4,16675,25.58,8.4
4,16700,27.77,7.51
4,16725,29.97,8.37
4,16750,32.17,6.6
4,16775,34.37,6.6
4,16800,36.56,6.62
4,16825,38.76,6.62
4,16850,40.96,6.62
4,16875,43.15,6.62
4,16900,45.35,6.62
4,16925,47.55,6.59
4,16950,49.75,6.6
4,16975,51.94,6.6
4,17000,54.14,6.6
4,17025,56.34,6.6
4,17050,58.54,6.62
4,17075,60.73,6.6
4,17100,62.93,6.62
4,17125,65.13,6.62
4,17150,67.32,6.6
4,17175,69.52,6.6
4,17200,71.72,6.6
4,17225,73.92,6.6
4,17250,76.11,7.51
4,17275,78.31,7.51
4,17300,80.51,7.51
4,17325,82.71,8.39
4,17350,84.9,8.11
4,17375,87.1,8.09
4,17400,89.3,7.22
4,17425,91.49,7.2
4,17450,93.69,6.31
4,17475,95.89,6.31
4,17500,98.09,6.31
4,17525,100.28,6.31
4,17550,102.48,6.31
4,17575,104.68,6.31
4,17600,106.88,7.19
4,17625,109.07,7.19
4,17650,111.27,7.22
4,17675,113.47,8.11
4,17700,115.66,8.09
4,17725,117.86,8.71
4,17750,120.06,7.79
4,17775,122.26,8.68
4,17800,124.45,6.91
4,17825,126.65,6.91
4,17850,128.85,6.91
4,17875,131.04,6.91
4,17900,133.24,6.91
4,17925,135.44,6.91
4,17950,137.64,6.93
4,17975,139.83,6.91
4,18000,142.03,6.91
4,18025,144.23,6.93
4,18050,146.43,6.91
4,18075,148.62,6.91
4,18100,150.82,6.91
4,18125,153.02,6.91
4,18150,155.21,6.91
4,18175,157.41,6.91
4,18200,159.61,6.93
4,18225,161.81,6.91
4,18250,164.0,6.89
4,18275,166.2,7.79
4,18300,168.4,7.8
4,18325,170.6,7.79
4,18350,172.79,6.89
4,18375,174.99,7.82
4,18400,177.19,6.91
4,18425,179.38,6.91
4,18450,181.58,6.91
4,18475,183.78,7.79
4,18500,185.98,6.91
4,18525,188.17,6.91
4,18550,190.37,6.91
4,18575,192.57,6.91
4,18600,194.77,6.89
4,18625,196.96,6.91
4,18650,199.16,6.91
4,18675,201.36,6.91
4,18700,203.55,6.91
4,18725,205.75,6.93
4,18750,207.95,6.91
4,18775,210.15,6.88
4,18800,212.34,6.93
4,18825,214.54,6.89
4,18850,216.74,6.91
4,18875,218.94,6.91
4,18900,221.13,6.91
4,18925,223.33,6.89
4,18950,225.53,6.91
4,18975,227.72,6.89
4,19000,229.92,6.89
4,19025,232.12,6.91
4,19050,234.32,6.89
4,19075,236.51,6.91
4,19100,238.71,6.89
4,19125,240.91,6.91
4,19150,243.11,6.91
4,19175,245.3,8.7
4,19200,247.5,7.8
4,19225,249.7,8.7
4,19250,251.89,7.79
4,19275,254.09,8.08
4,19300,256.29,8.08
4,19325,258.49,8.11
4,19350,260.68,7.2
4,19375,262.88,7.2
4,19400,265.08,7.17
4,19425,267.28,7.2
4,19450,269.47,7.19
4,19475,271.67,6.31
4,19500,273.87,6.31
4,19525,276.06,6.31
4,19550,278.26,6.31
4,19575,280.46,6.33
4,19600,282.66,6.31
4,19625,284.85,7.2
4,19650,287.05,7.22
4,19675,289.25,7.2
4,19700,291.45,8.11
4,19725,293.64,8.97
4,19750,295.84,8.09
4,19775,298.04,8.39
4,19800,300.23,7.51
4,19825,302.43,7.51
4,19850,304.63,6.6
4,19875,306.83,6.6
4,19900,309.02,6.62
4,19925,311.22,6.62
4,19950,313.42,6.6
4,19975,315.62,6.62
4,20000,317.81,6.6
4,20025,320.01,6.6
4,20050,322.21,6.62
4,20075,324.4,6.6
4,20100,326.6,6.6
4,20125,328.8,6.6
4,20150,331.0,6.6
4,20175,333.19,6.6
4,20200,335.39,6.62
4,20225,337.59,6.62
4,20250,339.79,6.62
4,20275,341.98,6.62
4,20300,344.18,6.6
4,20325,346.38,6.62
4,20350,348.57,7.49
4,20375,350.77,8.4
4,20400,352.97,7.49
4,20425,355.17,8.39
4,20450,357.36,7.49
4,20475,359.56,8.4
5,20500,1.76,7.51
5,20525,3.96,8.4
5,20550,6.15,7.49
5,20575,8.35,8.39
5,20600,10.55,7.49
5,20625,12.74,8.4
5,20650,14.94,7.51
5,20675,17.14,7.8
5,20700,19.34,7.8
5,20725,21.53,7.8
5,20750,23.73,7.8
5,20775,25.93,7.8
5,20800,28.13,7.51
5,20825,30.32,8.39
5,20850,32.52,7.51
5,20875,34.72,8.4
5,20900,36.91,6.6
5,20925,39.11,6.6
5,20950,41.31,6.6
5,20975,43.51,6.62
5,21000,45.7,6.62
5,21025,47.9,6.62
5,21050,50.1,6.62
5,21075,52.29,6.6
5,21100,54.49,6.62
5,21125,56.69,6.64
5,21150,58.89,6.64
5,21175,61.08,6.6
5,21200,63.28,6.62
5,21225,65.48,6.6
5,21250,67.68,6.6
5,21275,69.87,6.62
5,21300,72.07,6.62
5,21325,74.27,6.6
5,21350,76.46,7.51
5,21375,78.66,7.49
5,21400,80.86,7.49
5,21425,83.06,8.99
5,21450,85.25,8.11
5,21475,87.45,7.2
5,21500,89.65,7.22
5,21525,91.85,7.2
5,21550,94.04,6.33
5,21575,96.24,6.31
5,21600,98.44,6.31
5,21625,100.63,6.31
5,21650,102.83,6.31
5,21675,105.03,7.2
5,21700,107.23,7.2
5,21725,109.42,7.22
5,21750,111.62,7.22
5,21775,113.82,8.09
5,21800,116.02,7.82
5,21825,118.21,8.7
5,21850,120.41,7.8
5,21875,122.61,6.91
5,21900,124.8,6.91
5,21925,127.0,6.91
5,21950,129.2,6.91
5,21975,131.4,6.91
5,22000,133.59,6.89
5,22025,135.79,6.91
5,22050,137.99,6.91
5,22075,140.19,6.93
5,22100,142.38,6.91
5,22125,144.58,6.89
5,22150,146.78,6.91
5,22175,148.97,6.91
5,22200,151.17,6.91
5,22225,153.37,6.89
5,22250,155.57,6.93
5,22275,157.76,6.91
5,22300,159.96,6.91
5,22325,162.16,6.91
5,22350,164.36,6.89
5,22375,166.55,7.8
5,22400,168.75,6.91
5,22425,170.95,7.8
5,22450,173.14,6.91
5,22475,175.34,7.8
5,22500,177.54,6.91
5,22525,179.74,7.8
5,22550,181.93,6.89
5,22575,184.13,7.8
5,22600,186.33,6.91
5,22625,188.53,6.91
5,22650,190.72,6.91
5,22675,192.92,6.91
5,22700,195.12,6.91
5,22725,197.31,6.91
5,22750,199.51,6.93
5,22775,201.71,6.91
5,22800,203.91,6.91
5,22825,206.1,6.91
5,22850,208.3,6.89
5,22875,210.5,6.91
5,22900,212.7,6.91
5,22925,214.89,6.89
5,22950,217.09,6.91
5,22975,219.29,6.91
5,23000,221.48,6.91
5,23025,223.68,6.91
5,23050,225.88,6.93
5,23075,228.08,6.89
5,23100,230.27,6.91
5,23125,232.47,6.91
5,23150,234.67,6.91
5,23175,236.87,6.89
5,23200,239.06,6.91
5,23225,241.26,6.91
5,23250,243.46,6.91
5,23275,245.65,8.7
5,23300,247.85,7.82
5,23325,250.05,8.71
5,23350,252.25,8.09
5,23375,254.44,8.11
5,23400,256.64,8.09
5,23425,258.84,7.2
5,23450,261.04,7.22
5,23475,263.23,7.2
5,23500,265.43,7.2
5,23525,267.63,7.2
5,23550,269.82,6.31
5,23575,272.02,6.29
5,23600,274.22,6.33
5,23625,276.42,6.31
5,23650,278.61,6.33
5,23675,280.81,6.31
5,23700,283.01,7.22
5,23725,285.21,7.2
5,23750,287.4,7.2
5,23775,289.6,9.0
