scan_index,step,angle_deg,distance_cm
2,11625,301.73,8.68
2,11650,303.93,11.66
2,11675,306.12,11.66
2,11700,308.32,10.79
2,11725,310.52,10.75
2,11750,312.71,9.86
2,11775,314.91,9.88
2,11800,317.11,9.9
2,11825,319.31,9.88
2,11850,321.5,9.88
2,11875,323.7,10.79
2,11900,325.9,10.77
2,11925,328.1,11.66
2,11950,330.29,11.66
2,11975,332.49,8.71
2,12000,334.69,8.71
2,12025,336.88,9.59
2,12050,339.08,11.37
2,12075,341.28,8.4
2,12100,343.48,10.19
2,12125,345.67,8.09
2,12150,347.87,8.99
2,12175,350.07,7.79
2,12200,352.27,7.82
2,12225,354.46,7.82
2,12250,356.66,8.4
2,12275,358.86,7.51
3,12300,1.05,7.51
3,12325,3.25,8.68
3,12350,5.45,7.79
3,12375,7.65,7.82
3,12400,9.84,7.8
3,12425,12.04,8.09
3,12450,14.24,8.09
3,12475,16.44,9.3
3,12500,18.63,8.39
3,12525,20.83,10.48
3,12550,23.03,8.7
3,12575,25.22,8.7
3,12600,27.42,10.79
3,12625,29.62,9.88
3,12650,31.82,15.02
3,12675,34.01,15.02
3,12700,36.21,16.33
3,12725,38.41,16.33
3,12750,40.61,16.33
3,12775,42.8,16.33
3,12800,45.0,16.33
3,12825,47.2,16.33
3,12850,49.39,17.63
3,12875,51.59,17.61
3,12900,53.79,17.6
3,12925,55.99,16.33
3,12950,58.18,9.86
3,12975,60.38,10.77
3,13000,62.58,11.68
3,13025,64.78,8.68
3,13050,66.97,9.59
3,13075,69.17,11.37
3,13100,71.37,9.3
3,13125,73.56,8.11
3,13150,75.76,8.11
3,13175,77.96,9.59
3,13200,80.16,7.8
3,13225,82.35,8.68
3,13250,84.55,8.39
3,13275,86.75,7.49
3,13300,88.95,7.51
3,13325,91.14,7.49
3,13350,93.34,7.49
3,13375,95.54,9.3
3,13400,97.73,7.77
3,13425,99.93,7.79
3,13450,102.13,7.8
3,13475,104.33,8.99
3,13500,106.52,8.99
